Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year,Occupation,RSSD_ID
"WB&T Bankshares,Inc.",Director,"William P. Langdale,III",Co-Manager,"Honor Ridge Properties,LLC",2014,Attorney,1493636
"WB&T Bankshares,Inc.",Director,"William P. Langdale,III",Vice President,"PB Automotive,Inc.",2014,Attorney,1493636
"WB&T Bankshares,Inc.",President,Ansel P. Clark,,,2014,Banking,1493636
"WB&T Bankshares,Inc.",Chief Financial Officer,Steve Wood,,,2014,Banking,1493636
"WB&T Bankshares,Inc.",Chief Financial Officer,Eli D. Mullis,,,2014,Banking,1493636
"WB&T Bankshares,Inc.",Chairman,Ansel P. Clark,Director,Waycross B&T,2017,Banking,
"WB&T Bankshares,Inc.",President,Ansel P. Clark,Director,Waycross B&T,2017,Banking,
"WB&T Bankshares,Inc.",CEO,Ansel P. Clark,Director,Waycross B&T,2017,Banking,
"WB&T Bankshares,Inc.",Director,Ansel P. Clark,,Guardian Bank,2017,Banking,
"WB&T Bankshares,Inc.",CEO,Ansel P. Clark,Director,South Coast B&T,2017,Banking,
"WB&T Bankshares,Inc.",Director,D. Lewayne Dalton,Director / Chairman,Waycross B&T,2017,Accounting,
"WB&T Bankshares,Inc.",Vice-Chairman,D. Lewayne Dalton,Partner,"Dalton & Bennett,CPA",2017,Accounting,
"WB&T Bankshares,Inc.",Director,"Moi M. Monroe,III",Director,Waycross B&T,2017,Banking,
"WB&T Bankshares,Inc.",Secretary,"Moi M. Monroe,III",Employee,Waycross B&T,2017,Banking,
"WB&T Bankshares,Inc.",Director,Larry Dean,Director / Secretary,Guardian Bank,2017,"President Standard Contractors,Inc.","Standard Contractors,Inc."
"WB&T Bankshares,Inc.",Director,"A. Harris Hines,Jr.",Director,Waycross B&T,2017,Retired,
"WB&T Bankshares,Inc.",Director,Jack C. Kilgore,Director/Chairman,South Coast B&T,2017,Banking,"Primo Water,Inc."
"WB&T Bankshares,Inc.",Director,"William J. Monroe,Jr.",Director,Waycross B&T,2017,Retired,
"WB&T Bankshares,Inc.",Director,Ashley Paulk,Director / Chairman,Guardian Bank,2017,"Owner Ashley Paulk,Inc.",Lowndes County Sheriff
"WB&T Bankshares,Inc.",Director,E. Rees Gibson,Director,Waycross B&T,2017,Retail Furniture Stores,Gibson-McDonald Furniture Companies
"WB&T Bankshares,Inc.",Director,J. Conway Gillis,Director / Secretary,Waycross B&T,2017,"President Gillis Brothers,Inc.","Gillis Brothers,Inc."
"WB&T Bankshares,Inc.",Director,J. Conway Gillis,Director / Secretary,Waycross B&T,2017,"President Gillis Brothers,Inc.","Dounoco Land Co.,Inc."
"WB&T Bankshares,Inc.",Director,J. Conway Gillis,Director / Secretary,Waycross B&T,2017,"President Gillis Brothers,Inc.",Gillis Investments L.P./General Partner
"WB&T Bankshares,Inc.",Director,"David W. Littlefield,Jr.",Director,Waycross B&T,2017,President Littlefield Construction Company,Littlefield Construction Company
"WB&T Bankshares,Inc.",Director,"James E. Stewart,III",Director,Waycross B&T,2017,Chief Executive Office Stewart Distribution,Stewart Distribution
"WB&T Bankshares,Inc.",Director,"William P. Langdale,III",Director,Guardian Bank,2017,Attorney,"Langdale & Vallotton,LLP"
"WB&T Bankshares,Inc.",Executive Vice President,Steve Wood,President,"WB&T Mortgage,LLC",2017,Banking,"Jacob's Ladder,Inc."
"WB&T Bankshares,Inc.",Chief Financial Officer,Eli D. Mullis,,,2017,Banking,
"WB&T BANKSHARES,INC.",Chairman,Ansel P. Clark,Director,Waycross B&T,2018,Banking,
"WB&T BANKSHARES,INC.",Chairman,Ansel P. Clark,Director,Guardian Bank,2018,Banking,
"WB&T BANKSHARES,INC.",Chairman,Ansel P. Clark,Director,South Coast B&T,2018,Banking,
"WB&T BANKSHARES,INC.",Director,D. Lewayne Dalton,Chairman,Waycross B&T,2018,Accounting,
"WB&T BANKSHARES,INC.",Director,D. Lewayne Dalton,Partner,"Dalton & Bennett,CPA",2018,Accounting,
"WB&T BANKSHARES,INC.",Director,D. Lewayne Dalton,Director,South Coast B&T,2018,Accounting,
"WB&T BANKSHARES,INC.",Director,"Moi M. Monroe,III",,,2018,Banking,
"WB&T BANKSHARES,INC.",Director,Larry Dean,President,"Standard Contractors,Inc.",2018,President,
"WB&T BANKSHARES,INC.",Director,Larry Dean,Director/ Secretary,Guardian Bank,2018,President,
"WB&T BANKSHARES,INC.",Director,"A. Harris Hines,Jr.",,,2018,Retired,
"WB&T BANKSHARES,INC.",Director,Jack C. Kilgore,Chairman,South Coast B&T,2018,Banking,
"WB&T BANKSHARES,INC.",Director,Jack C. Kilgore,Director,"Primo Water,Inc.",2018,Banking,
"WB&T BANKSHARES,INC.",Director,Jack C. Kilgore,Director,PB2 Foods,2018,Banking,
"WB&T BANKSHARES,INC.",Director,"William J. Monroe,Jr.",,,2018,Retired,
"WB&T BANKSHARES,INC.",Director,Ashley Paulk,Chairman,Guardian Bank,2018,Owner,
"WB&T BANKSHARES,INC.",Director,Ashley Paulk,Lowndes County Sheriff,,2018,Owner,
"WB&T BANKSHARES,INC.",Director,E. Rees Gibson,,,2018,Retail Furniture Stores,
"WB&T BANKSHARES,INC.",Director,J. Conway Gillis,Secretary,Waycross B&T,2018,President,
"WB&T BANKSHARES,INC.",Director,J. Conway Gillis,President,"Gillis Brothers,Inc.",2018,President,
"WB&T BANKSHARES,INC.",Director,J. Conway Gillis,President,"Dounoco Land Co.,Inc.",2018,President,
"WB&T BANKSHARES,INC.",Director,J. Conway Gillis,President,Gillis Investments L.P./General Partner,2018,President,
"WB&T BANKSHARES,INC.",Director,"David W. Littlefield,Jr.",,,2018,President,
"WB&T BANKSHARES,INC.",Director,"James E. Stewart,III",,,2018,Chief Executive Office,
"WB&T BANKSHARES,INC.",Director,"William P. Langdale,III",Partner,"Langdale & Vallotton,LLP",2018,Attorney,
"WB&T BANKSHARES,INC.",Executive Vice President,Parrish Clark,CEO,Guardian Bank,2018,Banking,
"WB&T BANKSHARES,INC.",Chief Financial Officer,Eli D. Mullis,,,2018,Banking,
"WB&T Bankshares,Inc.","Chairman,President","and CEO,Ansel P. Clark",Director,Waycross B&T,2020,Banking,
"WB&T Bankshares,Inc.","Chairman,President","and CEO,Ansel P. Clark",Director,Guardian Bank,2020,Banking,
"WB&T Bankshares,Inc.",Director,Ansel P. Clark,Director,South Coast B&T,2020,Banking,
"WB&T Bankshares,Inc.",Director and Vice-Chairman,D. Lewayne Dalton,"Dalton & Bennett,CPA Partner","Dalton & Bennett,CPA",2020,Accounting,
"WB&T Bankshares,Inc.",Director,D. Lewayne Dalton,Director / Chairman,Waycross B&T,2020,Accounting,
"WB&T Bankshares,Inc.",Director,D. Lewayne Dalton,Director,South Coast B&T,2020,Accounting,
"WB&T Bankshares,Inc.",Director and Secretary,"Moi M. Monroe,III",Director and Employee,Waycross B&T,2020,Banking,
"WB&T Bankshares,Inc.",Director,Larry Dean,President,"Standard Contractors,Inc.",2020,"President Standard Contractors,Inc.",
"WB&T Bankshares,Inc.",Director,Larry Dean,Director / Secretary,Guardian Bank,2020,"President Standard Contractors,Inc.",
"WB&T Bankshares,Inc.",Director,"A. Harris Hines,Jr.",Director,Waycross B&T,2020,Retired,
"WB&T Bankshares,Inc.",Director,Jack C. Kilgore,Director / Chairman,South Coast B&T,2020,Banking,
"WB&T Bankshares,Inc.",Director,Jack C. Kilgore,Director,"Primo Water,Inc.",2020,Banking,
"WB&T Bankshares,Inc.",Director,Jack C. Kilgore,Director,PB2 Foods,2020,Banking,
"WB&T Bankshares,Inc.",Director,"William J. Monroe,Jr.",Director,Waycross B&T,2020,Retired,
"WB&T Bankshares,Inc.",Director,Ashley Paulk,Director / Chairman,Guardian Bank,2020,"Owner Ashley Paulk,Inc.",
"WB&T Bankshares,Inc.",Director,E. Rees Gibson,Director,Waycross B&T,2020,Retail Furniture Stores,
"WB&T Bankshares,Inc.",Director,J. Conway Gillis,Director / Secretary,Waycross B&T,2020,President,
"WB&T Bankshares,Inc.",Director,"David W. Littlefield,Jr.",Director,Waycross B&T,2020,President,
"WB&T Bankshares,Inc.",Director,"James E. Stewart,III",Director,Waycross B&T,2020,Chief Executive Officer,
"WB&T Bankshares,Inc.",Director,"William P. Langdale,III",Director,Guardian Bank,2020,Attorney,
"WB&T Bankshares,Inc.",Executive Vice President,Parrish Clark,CEO,Guardian Bank,2020,Banking,
"WB&T BANKSHARES,INC.",Director and Chairman,Ansel P. Clark,,,2022,Banking,
"WB&T BANKSHARES,INC.",Director / Chairman,D. Lewayne Dalton,,South GA Accounting Group,2022,Accounting,
"WB&T BANKSHARES,INC.",Director and Secretary,"Moi M. Monroe,III",,,2022,Banking,
"WB&T BANKSHARES,INC.",Director/ Secretary,Larry Dean,President,"Standard Contractors,Inc.",2022,"President Standard Contractors,Inc.",
"WB&T BANKSHARES,INC.",Director / Chairman,Jack C. Kilgore,Director,PB2 Foods,2022,Retired,
"WB&T BANKSHARES,INC.",Director,"William J. Monroe,Jr.",,,2022,Retired,
"WB&T BANKSHARES,INC.",Director / Chairman,Ashley Paulk,Lowndes County Sheriff,Lowndes County,2022,Sheriff Lowndes County,
"WB&T BANKSHARES,INC.",Director,E. Rees Gibson,Chief Executive Officer,Gibson-McDonald Furniture Companies,2022,Retail Furniture Stores,
"WB&T BANKSHARES,INC.",Director / Secretary,J. Conway Gillis,President,"Gillis Brothers,Inc.",2022,"President Gillis Brothers,Inc.",
"WB&T BANKSHARES,INC.",Director,"David W. Littlefield,Jr.",President,Littlefield Construction Company,2022,President Littlefield Construction Company,
"WB&T BANKSHARES,INC.",Director,"James E. Stewart,III",Chief Executive Officer,Stewart Distribution,2022,Chief Executive Officer Stewart Distribution,
"WB&T BANKSHARES,INC.",Director,"William P. Langdale,III",,"Valdosta Flying Services,Inc.",2022,Attorney,
"WB&T BANKSHARES,INC.",Director and CEO,Parrish Clark,CEO & President,,2022,Banking,
"WCG Bancshares,Inc.","President,Chairman","Director,Jesse E. Rogers","Jr.,n/a",,2014,,
"WCG Bancshares,Inc.","VP,Cashier",Jan Duke,,,2014,,
"WCG Bancshares,Inc.",Director,James A. Robinson,,,2014,,
"WCG Bancshares,Inc.",Director,Johnnie Caldwell,,,2014,Judge,
"WCG Bancshares,Inc.",Director,Alan Connell,Attorney,Connell and Wheeler Law Firm,2014,Attorney,
"WCG Bancshares,Inc.",Director,Jefferey Rogers,,,2014,Retired,
"WCG Bancshares,Inc.",Director,Kenny Coggins,"President,Coggins Funeral Home","Inc.,Coggins Funeral Home","Inc.,2014",Funeral Director,
"WCG Bancshares,Inc.",Director,Charles D. Short,Vice President Commercial Finance,Commercial Finance,2014,Finance Company,
"WCG Bancshares,Inc.",,Carlene H. Rogers,,,2014,Retired,
"WCG Bancshares,Inc.","President,Chairman","Director,Jesse E Rogers","Jr.,n/a",,2015,,1083998
"WCG Bancshares,Inc.",VP Compliance & Operations Officer,Pamela Watkins,,,2015,,1083998
"WCG Bancshares,Inc.",Director,James A Robinson,,,2015,,1083998
"WCG Bancshares,Inc.",Director,Johnnie Caldwell,Attorney,Caldwell & Irvin,2015,Attorney,1083998
"WCG Bancshares,Inc.",Director,Alan Connell,Attorney,Connell & Wheeler,2015,Attorney,1083998
"WCG Bancshares,Inc.",Director,Jeffery Rogers,,,2015,Retired,1083998
"WCG Bancshares,Inc.",Director,Kenny Coggins,President,Coggins Funeral Home Inc.,2015,Funeral Director,1083998
"WCG Bancshares,Inc.",Director,Charles D. Short,Vice President,Commercial Finance,2015,Finance Company,1083998
"WCG Bancshares,Inc.",,Carlene Rogers,,,2015,Retired,1083998
West Central Georgia Bank,"President,Chairman","Director,Jesse E Rogers","Jr.,n/a",,2016,,280138
West Central Georgia Bank,VP Compliance & Operations Officer,Pamela Watkins,,,2016,,280138
West Central Georgia Bank,Director,James A Robinson,,,2016,,280138
West Central Georgia Bank,Director,Johnnie Caldwell,Attorney,Caldwell & Lowry,2016,,280138
West Central Georgia Bank,Director,Alan Connell,Attorney,Connell & Wheeler,2016,,280138
West Central Georgia Bank,Director,Jeffery Rogers,,,2016,Retired,280138
West Central Georgia Bank,Director,Kenny Coggins,President,"Coggins Funeral Home,Inc.",2016,Funeral Director,280138
West Central Georgia Bank,Director,Charles D. Short,Vice President,Commercial Finance,2016,Finance Company,280138
West Central Georgia Bank,Director,Carlene Rogers,,,2016,Retired,280138
"WCG Bancshares,Inc.","President,Chairman","Director,Jesse E Rogers","Jr.,President",Chairman,"Director,West Central Georgia Bank",2017,
"WCG Bancshares,Inc.",Vice President,Randall Flanagan,,,2017,,
"WCG Bancshares,Inc.",VP & Cashier,Matt Adams,,,2017,Secretary,
"WCG Bancshares,Inc.",Director,James A Robinson,,West Central Georgia Bank,2017,,
"WCG Bancshares,Inc.",Director,Johnnie Caldwell,Attorney,Caldwell & Irvin Law Firm,2017,Attorney,
"WCG Bancshares,Inc.",Director,Alan Connell,Attorney,Connell & Wheeler Law Firm,2017,Attorney,
"WCG Bancshares,Inc.",Director,Jeffery Rogers,Director,West Central Georgia Bank,2017,Retired,
"WCG Bancshares,Inc.",Director,Kenny Coggins,"President,Coggins Funeral Home Inc.",West Central Georgia Bank,2017,Funeral Director,
"WCG Bancshares,Inc.",Director,Charles D. Short,Vice President,West Central Georgia Bank,2017,Finance Company,
"WCG Bancshares,Inc.","President,Chairman","Director,Jesse E Rogers","Jr.,President",Chairman,"Director,West Central Georgia Bank",2018,
"WCG Bancshares,Inc.",Vice President,Randall Flanagan,,,2018,,
"WCG Bancshares,Inc.",Secretary,Matt Adams,VP & Cashier,,2018,,
"WCG Bancshares,Inc.",Director,James A Robinson,,West Central Georgia Bank,2018,,
"WCG Bancshares,Inc.",Director,Johnnie Caldwell,Attorney,Caldwell & Irvin,2018,Attorney,
"WCG Bancshares,Inc.",Director,Alan Connell,Attorney,Connell & Wheeler,2018,Attorney,
"WCG Bancshares,Inc.",Director,Jeffery Rogers,Director,West Central Georgia Bank,2018,Retired,
"WCG Bancshares,Inc.",Director,Kenny Coggins,President,Coggins Funeral Home Inc.,2018,Funeral Director,
"WCG Bancshares,Inc.",Director,Charles D. Short,Vice President,Commercial Finance,2018,Finance Company,
"WCG Bancshares,Inc.",,Carlene Rogers,,,2018,Retired,
"WCG Bancshares,Inc.",,Joan Neely,,,2018,Retired,
"WCG Bancshares,Inc.","President,Chairman","Director,Jesse & Rogers","Jr.,n/a",,2019,,
"WCG Bancshares,Inc.",Vice President,Randall Flanagan,,,2019,,
"WCG Bancshares,Inc.",VP & Cashier,Matt Adams,,,2019,Secretary,
"WCG Bancshares,Inc.",Director,James A Robinson,,,2019,,
"WCG Bancshares,Inc.",Director,Johnnie Caldwell,Attorney,Caldwell & Lowry,2019,Attorney,
"WCG Bancshares,Inc.",Director,Alan Connell,Attorney,Connell & Wheeler Law Firm,2019,Attorney,
"WCG Bancshares,Inc.",Director,Jeffery Rogers,,,2019,Retired,
"WCG Bancshares,Inc.",Director,Kenny Coggins,President,Coggins Funeral Home Inc.,2019,Funeral Director,
"WCG Bancshares,Inc.",Director,Charles D. Short,Vice President,Commercial Finance,2019,Finance Company,
"WCG Bancshares,Inc.",,Carlene Rogers,,,2019,Retired,
"WCG Bancshares,Inc.",,Joan Neely,,,2019,Retired,
"WCG Bancshares,Inc.",AVP/Compliance Officer,Sheila Johnson,,,2019,,
"WCG Bancshares,Inc.",EVP,Mike Streetmen,,,2019,,
"WCG Bancshares,Inc.",IT Manager,Hunter Scruggs,,,2019,,
"WCG BANCSHARES,INC.","President,Chairman","Director,Jesse E Rogers","Jr.,n/a",,2020,,
"WCG BANCSHARES,INC.",Vice President,Randall Flanagan,,,2020,,
"WCG BANCSHARES,INC.","VP & Cashier,Secretary",Matt Adams,,,2020,,
"WCG BANCSHARES,INC.",Director,James A Robinson,,,2020,,
"WCG BANCSHARES,INC.","Director,Attorney",Johnnie Caldwell,Attorney,Caldwell & Lowry Law Firm,2020,Attorney,
"WCG BANCSHARES,INC.","Director,Attorney",Alan Connell,Attorney,Connell & Wheeler Law Firm,2020,Attorney,
"WCG BANCSHARES,INC.",Director,Jeffery Rogers,,,2020,Retired,
"WCG BANCSHARES,INC.",Director,Kenny Coggins,President,Coggins Funeral Home Inc.,2020,Funeral Director,
"WCG BANCSHARES,INC.",Director,Charles D. Short,Vice President,Commercial Finance,2020,Finance Company,
"WCG BANCSHARES,INC.",,Carlene Rogers,,,2020,Retired,
"WCG BANCSHARES,INC.",,Joan Neely,,,2020,Retired,
"WCG BANCSHARES,INC.",,Sheila Johnson,AVP/Compliance Officer,,2020,,
"WCG BANCSHARES,INC.",,Mike Streetman,EVP,,2020,,
"WCG BANCSHARES,INC.",,Hunter Scruggs,IT Manager,,2020,,
"WCG Bancshares,Inc.",,2022,"Jesse E. Rogers,Jr.","President,Chairman","Director,n/a",,
"WCG Bancshares,Inc.","President,Chairman","Director,Jesse E. Rogers","Jr.,President",Caldwell & Lowry,2022,,
"WCG Bancshares,Inc.",VP & Cashier,Matt Adams,,,2022,,
"WCG Bancshares,Inc.",Director,James A Robinson,,,2022,,
"WCG Bancshares,Inc.",Director,Johnnie Caldwell,Attorney,Caldwell & Lowry,2022,Attorney,
"WCG Bancshares,Inc.",Director,Alan Connell,Attorney,Connell & Wheeler,2022,Attorney,
"WCG Bancshares,Inc.",Director,Jeffrey Rogers,,,2022,Retired,
"WCG Bancshares,Inc.",Director,Kenny Coggins,President,Coggins Funeral Home Inc.,2022,Funeral Director,
"WCG Bancshares,Inc.",Director,Charles D. Short,Vice President,Commercial Finance,2022,Finance Company,
"WCG Bancshares,Inc.",,Carlene Rogers,,,2022,Retired,
"WCG Bancshares,Inc.",,Joan Neely,,,2022,Retired,
"WCG Bancshares,Inc.",AVP/ Compliance Officer,Sheila Johnson,,,2022,,
"WCG Bancshares,Inc.",EVP,Mike Streetman,,,2022,,
"WCG Bancshares,Inc.",IT Officer,Hunter Scruggs,,,2022,,
"WCG Bancshares,Inc.",President,"Jesse E Rogers,Jr.",Chairman,West Central Georgia Bank,2023,,
"WCG Bancshares,Inc.",Director,"Jesse E Rogers,Jr.",Chairman,West Central Georgia Bank,2023,,
"WCG Bancshares,Inc.",Secretary,Matt Adams,VP & Cashier,West Central Georgia Bank,2023,,
"WCG Bancshares,Inc.",Director,James A Robinson,Director,West Central Georgia Bank,2023,,
"WCG Bancshares,Inc.",Attorney,Johnnie Caldwell,Director,West Central Georgia Bank,2023,Attorney,
"WCG Bancshares,Inc.",Attorney,Johnnie Caldwell,Attorney,Caldwell & Lowry,2023,Attorney,
"WCG Bancshares,Inc.",Attorney,Alan Connell,Director,West Central Georgia Bank,2023,Attorney,
"WCG Bancshares,Inc.",Attorney,Alan Connell,Attorney,Connell & Wheeler,2023,Attorney,
"WCG Bancshares,Inc.",Retired,Jeffrey Rogers,Director,West Central Georgia Bank,2023,,
"WCG Bancshares,Inc.",Funeral Director,Kenny Coggins,Director,West Central Georgia Bank,2023,Funeral Director,
"WCG Bancshares,Inc.",Funeral Director,Kenny Coggins,President,Coggins Funeral Home Inc.,2023,Funeral Director,
"WCG Bancshares,Inc.",Finance Company,Charles D. Short,Director,West Central Georgia Bank,2023,,
"WCG Bancshares,Inc.",Retired,Carlene Rogers,,,2023,,
"WCG Bancshares,Inc.",Retired,Joan Neely,,,2023,,
"WCG Bancshares,Inc.",,Sheila Johnson,AVP/Compliance Officer,West Central Georgia Bank,2023,,
"WCG Bancshares,Inc.",,Mike Streetman,EVP,West Central Georgia Bank,2023,,
"WCSB Holding Company,Inc.","Chairman of the Board,Director","L.O. Peebles,Jr.",President,"Peebles Timber,Inc.",2017,Timber Dealer,
"WCSB Holding Company,Inc.","Vice-Chairman of the Board,Director","L.T. McDonald,Jr.",Manager,"RW Griffin,LLC",2017,Fertilizer Plant Manager,
"WCSB Holding Company,Inc.",Director,David Brown,,,2017,Farmer,
"WCSB Holding Company,Inc.",Director & Legal Counsel,"John Croley,Jr.",Attorney,,2017,Sole Practitioner,
"WCSB Holding Company,Inc.",President & CEO & Director,Michael A. Durden,,"MTD,LLC",2017,President & CEO,
"WCSB Holding Company,Inc.","EVP,CFO & Director",Shannon Vickers,,,2017,,
"WCSB Holding Company,Inc.",Director,Gordon Studstill,,,2017,Rural Mail Carrier USPS,
"WCSB Holding Company,Inc.",Director,Shawn Rhodes,Judge/Attorney,,2017,Probate Judge & Magistrate Judge Wilcox County,
"WCSB Holding Company,Inc.",Director,Charles Taylor,Minister,,2017,Minister Englewood Baptist Church,
"WCSB Holding Company,Inc.",,JOHN N DAVIS,Attorney,,2017,Attorney - Retired,
"WCSB Holding Company,Inc.",,JAMES TURK - estate,,,2017,,
"WCSB Holding Company,Inc.",,PAUL TURK,Anesthesiologist,,2017,Physician American Anesthesiology of GA,
"WCSB Holding Company,Inc.",Director,RONNIE CONNER,Vice President,,2017,Farmer,
Wilcox County State Bank,Chairman of the Board,"L.O. Peebles,Jr.",President & CEO,"Peebles Timber,Inc.",2021,Timber Dealer,
Wilcox County State Bank,Vice-Chairman of the Board,"L.T. McDonald,Jr.",Manager,"RW Griffin,LLC",2021,Fertilizer Plant Manager,
Wilcox County State Bank,Director,Jason R. Royal,Owner,"SurvTech,LLC",2021,Surveyor,
