Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year,Occupation,RSSD_ID
Citizens Bancshares Corporation,Chairman/Director,Ray Robinson,Retired,,2019,Retired,
Citizens Bancshares Corporation,Director,James E. Williams,President,"Acuity Brands,Inc",2019,President of AT&T Business & Consumer Services,
Citizens Bancshares Corporation,Director,James E. Williams,President,American Airlines,2019,President of AT&T Business & Consumer Services,
Citizens Bancshares Corporation,Director,James E. Williams,President,Aaron Rents,2019,President of AT&T Business & Consumer Services,
Citizens Bancshares Corporation,Director,James E. Williams,President,Fortress Transportation,2019,President of AT&T Business & Consumer Services,
Citizens Bancshares Corporation,Director,James E. Williams,President,GA Aquarium,2019,President of AT&T Business & Consumer Services,
Citizens Bancshares Corporation,Director,C. David Moody,President,"C.D. Moody Construction Co.,Inc",2019,"President of C.D. Moody Construction Co.,I",
Citizens Bancshares Corporation,Director,H. Jerome Russell,President,"H.J. Russell & Co.,and Russell New Urban Development","LLC,2019",President of H.J. Russell & Company and,
Citizens Bancshares Corporation,Director,Robert Brown,Owner,"R.L. Brown & Associates,Inc",2019,"Principal,R.L. Brown & Assoc.",
Citizens Bancshares Corporation,Director,Steven A. Elmore,Founder & Managing Principal,"Elmore CPAS,LLC",2019,"Managing Principal of Elmore CPAs,LLC",
Citizens Bancshares Corporation,President & CEO,Cynthia Day,President & CEO,,2019,President & CEO,
Citizens Bancshares Corporation,Executive VP & CFO,Samuel J. Cox,Executive VP & CFO,,2019,Executive VP & CFO,
Citizens Bancshares Corporation,Executive VP & COO,"Frederick L. Daniels,Jr.",Executive VP & COO,,2019,Executive VP & COO,
Citizens Bancshares Corporation,Principal Shareholder,Estate of Herman J. Russell,,,2021,,
Citizens Bancshares Corporation,Chairman/Director,Ray Robinson,Director,Acuity Brands Corporation,2021,Retired,
Citizens Bancshares Corporation,Chairman/Director,Ray Robinson,Director,American Airlines,2021,Retired,
Citizens Bancshares Corporation,Chairman/Director,Ray Robinson,Director,Progressive Holdings,2021,Retired,
Citizens Bancshares Corporation,Chairman/Director,Ray Robinson,Director,Fortress Transportation,2021,Retired,
Citizens Bancshares Corporation,Chairman/Director,Ray Robinson,Director,"Avnet,Inc.",2021,Retired,
Citizens Bancshares Corporation,Chairman/Director,Ray Robinson,Director,Georgia Aquarium,2021,Retired,
Citizens Bancshares Corporation,Director,James E. Williams,Owner,Cheyenne Property Development,2021,President of AT&T Business & Consumer Services,
Citizens Bancshares Corporation,Director,James E. Williams,Trustee,Meharry Medical College,2021,President of AT&T Business & Consumer Services,
Citizens Bancshares Corporation,Director,C. David Moody,Director,Chick-Fil-A Foundation,2021,"President of C.D. Moody Construction Co.,Inc",
Citizens Bancshares Corporation,Director,C. David Moody,Director,Goodwill of North Georgia,2021,"President of C.D. Moody Construction Co.,Inc",
Citizens Bancshares Corporation,Director,C. David Moody,Director,Zoo Atlanta,2021,"President of C.D. Moody Construction Co.,Inc",
Citizens Bancshares Corporation,Director,H. Jerome Russell,Co-owner,H.J. Russell & Company,2021,"President of H.J. Russell & Company and Russell New Urban Development,LLC",
Citizens Bancshares Corporation,Director,H. Jerome Russell,Co-owner,Concessions International,2021,"President of H.J. Russell & Company and Russell New Urban Development,LLC",
Citizens Bancshares Corporation,Director,H. Jerome Russell,Co-owner,Russell New Urban LLC,2021,"President of H.J. Russell & Company and Russell New Urban Development,LLC",
Citizens Bancshares Corporation,Director,H. Jerome Russell,Chairman,Russell Innovation Center for Entrepreneurs,2021,"President of H.J. Russell & Company and Russell New Urban Development,LLC",
Citizens Bancshares Corporation,Director,H. Jerome Russell,Board member,Central Atlanta Progress,2021,"President of H.J. Russell & Company and Russell New Urban Development,LLC",
Citizens Bancshares Corporation,Director,H. Jerome Russell,Board member,Metro Atlanta YMCA,2021,"President of H.J. Russell & Company and Russell New Urban Development,LLC",
Citizens Bancshares Corporation,Director,H. Jerome Russell,Board member,Concessions International,2021,"President of H.J. Russell & Company and Russell New Urban Development,LLC",
Citizens Bancshares Corporation,Director,H. Jerome Russell,Board member,Tuskegee University,2021,"President of H.J. Russell & Company and Russell New Urban Development,LLC",
Citizens Bancshares Corporation,Director,H. Jerome Russell,Board member,Westend Community Improvement District,2021,"President of H.J. Russell & Company and Russell New Urban Development,LLC",
Citizens Bancshares Corporation,Director,Robert Brown,President & CEO,"R.L. Brown & Associates,Inc.",2021,"Principal,R.L. Brown & Assoc.",
Citizens Bancshares Corporation,Director,Robert Brown,Director,Georgia Power Co.,2021,"Principal,R.L. Brown & Assoc.",
Citizens Bancshares Corporation,Director,Robert Brown,Director,Georgia Chamber of Commererce,2021,"Principal,R.L. Brown & Assoc.",
Citizens Bancshares Corporation,Director,"Steven A. Elmore,Sr.",Managing Principal,"Elmore CPAs,LLC",2021,"Managing Principal of Elmore CPAs,LLC",
Citizens Bancshares Corporation,Director,"C. Howie Hodges,II",CEO,"CH Hodges,Inc.",2021,"CEO of CH Hodges,Inc.",
Citizens Bancshares Corporation,Director,"C. Howie Hodges,II",Founding Partner,Centri Tech,2021,"CEO of CH Hodges,Inc.",
Citizens Bancshares Corporation,President & CEO,Cynthia Day,Director,"Aarons,Inc.",2021,President & CEO,
Citizens Bancshares Corporation,President & CEO,Cynthia Day,Director,Primerica.,2021,President & CEO,
Citizens Bancshares Corporation,Executive VP & CFO,Samuel J. Cox,,,2021,Executive VP & CFO,
Citizens Bancshares Corporation,Executive VP & COO,"Frederick L. Daniels,Jr.",,,2021,Executive VP & COO,
Citizens Bancshares Corporation,EVP & Director of Sale & Business Development,Farrand Logan,,,2021,EVP & Director of Sale & Business Development,
Citizens Bancshares Corporation,Principal Shareholder,Estate of Herman J. Russell,,,2022,,
Citizens Bancshares Corporation,Chairman/Director,Ray Robinson,Director,Acuity Brands Corporation,2022,Retired,
Citizens Bancshares Corporation,Chairman/Director,Ray Robinson,Director,American Airlines,2022,Retired,
Citizens Bancshares Corporation,Chairman/Director,Ray Robinson,Director,Progressive Holdings,2022,Retired,
Citizens Bancshares Corporation,Chairman/Director,Ray Robinson,Director,Fortress Transportation,2022,Retired,
Citizens Bancshares Corporation,Chairman/Director,Ray Robinson,Director,"Avnet,Inc.",2022,Retired,
Citizens Bancshares Corporation,Chairman/Director,Ray Robinson,Director,Georgia Aquarium,2022,Retired,
Citizens Bancshares Corporation,Director,James E. Williams,Trustee,Meharry Medical College,2022,Retired,
Citizens Bancshares Corporation,Director,James E. Williams,Chairman & COO,Immersive Solutions,2022,Retired,
Citizens Bancshares Corporation,Director,James E. Williams,Owner,Cheyenne Property Development,2022,Retired,
Citizens Bancshares Corporation,Director,C. David Moody,Founder and President,C.D. Moody Construction Co.,2022,"President of C.D. Moody Construction Co.,Inc",
Citizens Bancshares Corporation,Director,C. David Moody,Director,Chick-Fil-A Foundation,2022,"President of C.D. Moody Construction Co.,Inc",
Citizens Bancshares Corporation,Director,C. David Moody,Director,Goodwill of North Georgia,2022,"President of C.D. Moody Construction Co.,Inc",
Citizens Bancshares Corporation,Director,C. David Moody,Director,Zoo Atlanta,2022,"President of C.D. Moody Construction Co.,Inc",
Citizens Bancshares Corporation,Director,H. Jerome Russell,Co-owner,H.J. Russell & Company,2022,"President of H.J. Russell & Company and Russell New Urban Development,LLC",
Citizens Bancshares Corporation,Director,H. Jerome Russell,Co-owner,Concessions International,2022,"President of H.J. Russell & Company and Russell New Urban Development,LLC",
Citizens Bancshares Corporation,Director,H. Jerome Russell,Co-owner,Russell New Urban LLC,2022,"President of H.J. Russell & Company and Russell New Urban Development,LLC",
Citizens Bancshares Corporation,Director,H. Jerome Russell,Chairman,Russell Innovation Center for Entrepreneurs,2022,"President of H.J. Russell & Company and Russell New Urban Development,LLC",
Citizens Bancshares Corporation,Director,H. Jerome Russell,Board member,Central Atlanta Progress,2022,"President of H.J. Russell & Company and Russell New Urban Development,LLC",
Citizens Bancshares Corporation,Director,H. Jerome Russell,Board member,Metro Atlanta YMCA,2022,"President of H.J. Russell & Company and Russell New Urban Development,LLC",
Citizens Bancshares Corporation,Director,H. Jerome Russell,Board member,Tuskegee University,2022,"President of H.J. Russell & Company and Russell New Urban Development,LLC",
Citizens Bancshares Corporation,Director,H. Jerome Russell,Board member,Westend Community Improvement District,2022,"President of H.J. Russell & Company and Russell New Urban Development,LLC",
Citizens Bancshares Corporation,Director,Robert Brown,Principal,R.L. Brown & Assoc.,2022,"Principal,R.L. Brown & Assoc.",
Citizens Bancshares Corporation,Director,Robert Brown,Director,Georgia Power Co.,2022,"Principal,R.L. Brown & Assoc.",
Citizens Bancshares Corporation,Director,Robert Brown,Director,Georgia Chamber of Commererce,2022,"Principal,R.L. Brown & Assoc.",
Citizens Bancshares Corporation,Director,"Steven A. Elmore,Sr.",Managing Principal,"Elmore CPAs,LLC",2022,"Managing Principal of Elmore CPAs,LLC",
Citizens Bancshares Corporation,Director,"C. Howie Hodges,II",CEO,"CH Hodges,Inc.",2022,"CEO of CH Hodges,Inc.",
Citizens Bancshares Corporation,Director,"C. Howie Hodges,II",Partner,Centri Tech,2022,"CEO of CH Hodges,Inc.",
Citizens Bancshares Corporation,President & CEO,Cynthia Day,Director,"Aarons,Inc.",2022,President & CEO,
Citizens Bancshares Corporation,President & CEO,Cynthia Day,Director,Primerica,2022,President & CEO,
Citizens Bancshares Corporation,Executive VP & CFO,Samuel J. Cox,Executive VP & CFO,Citizens Trust Bank,2022,Executive VP & CFO,
Citizens Bancshares Corporation,Executive VP & CCO,"Frederick L. Daniels,Jr.",Executive VP & CCO,Citizens Trust Bank,2022,Executive VP & CCO,
Citizens Bancshares Corporation,Executive VP & Director of Sale & Business Development,Farrand Logan,Executive VP & Director of Sales & Business Development,Citizens Trust Bank,2022,EVP & Director of Sale & Business Development,
"Citizens BancShares,Inc.",Director,James Acker Jr.,Director,The Citizens Bank,2014,Cattle Farmer,1086382
"Citizens BancShares,Inc.",Director & Chariman,John C Jay Jr,Director & Chariman,The Citizens Bank,2014,Chairman of Utilities Board City of Greensboro,1086382
"Citizens BancShares,Inc.",Director,Donald Wedgworth,Director,The Citizens Bank,2014,Fish Buyer,1086382
"Citizens BancShares,Inc.",Director,Charles W Thomas,Director,The Citizens Bank,2014,Retired (banker),1086382
"Citizens BancShares,Inc.",Director-Secretary,Lisa S Cochran,Director & President,The Citizens Bank,2014,,1086382
"Citizens BancShares,Inc.",Director,Stephen R Barnette,Director,The Citizens Bank,2014,Business Owner (Furniture),1086382
"Citizens BancShares,Inc.",Director,Keith H Glover,Director,The Citizens Bank,2014,Farm Manager/Cattle Farmer,1086382
"Citizens BancShares,Inc.",Direcor,James Acker Jr.,Director-The Citizens Bank,,2015,Cattle Farmer,1086382
"Citizens BancShares,Inc.",Director & Chairman,John C Jay Jr,,Utilities Board City of Greensboro,2015,Chairman of Utilities Board City of Greensboro,1086382
"Citizens BancShares,Inc.",Direcor,Donald Wedgworth,Director-The Citizens Bank,,2015,Fish Buyer,1086382
"Citizens BancShares,Inc.",Director,Charles W Thomas,Director-The Citizens Bank,,2015,Retired (banker),1086382
"Citizens BancShares,Inc.",Director-Secretary,Lisa S Cochran,Director & President,,2015,,1086382
"Citizens BancShares,Inc.",Direcor,Stephen R Barnette,Director-The Citizens Bank,Owner,2015,Business Owner (Furniture),1086382
"Citizens BancShares,Inc.",Direcor,Keith H Glover,Director-The Citizens Bank,,2015,Farm Manager/Cattle Farmer,1086382
Citizens Bancshares,Director,James Acker Jr.,,,2017,Cattle Farmer,
Citizens Bancshares,Director & Chariman,John C Jay Jr,,,2017,Chairman of Utilities Board City of Greensboro,
Citizens Bancshares,Director,Donald Wedgworth,,,2017,Fish Buyer,
Citizens Bancshares,Director,Charles W Thomas,,,2017,Retired (banker),
Citizens Bancshares,Director-Secretary,Lisa S Cochran,President,,2017,,
Citizens Bancshares,Director,Stephen R Barnette,Owner,,2017,Business Owner (Furniture),
Citizens Bancshares,Director,Keith H Glover,,,2017,Farm Manager/Cattle Farmer,
"CITIZENS BANCHSARES,INC.",Director,James Acker Jr.,,,2018,Cattle Farmer,
"CITIZENS BANCHSARES,INC.",Director & Chairman,John C Jay Jr,,,2018,Chairman of Utilities Board City of Greensboro,
"CITIZENS BANCHSARES,INC.",Director,Donald Wedgworth,,,2018,Fish Buyer,
"CITIZENS BANCHSARES,INC.",Director,Charles W Thomas,,,2018,Retired (banker),
"CITIZENS BANCHSARES,INC.",Director-Secretary,Lisa S Cochran,Director & President,The Citizens Bank,2018,,
"CITIZENS BANCHSARES,INC.",Director,Stephen R Barnette,Owner,,2018,Business Owner (Furniture),
"CITIZENS BANCHSARES,INC.",Director,Keith H Glover,,,2018,Farm Manager/Cattle Farmer,
"CITIZENS BANCHSARES,INC.",Director,Lisa S Cochran,,,2018,,
CITIZENS BANCSHARES INC,Director,James Acker Jr.,Director,The Citizens Bank,2019,Cattle Farmer,
CITIZENS BANCSHARES INC,Director & Chairman,John C Jay Jr,Director & Chairman,The Citizens Bank,2019,Chairman of Utilities Board City of Greensboro,
CITIZENS BANCSHARES INC,Director,Donald Wedgworth,Director,The Citizens Bank,2019,Fish Buyer,
CITIZENS BANCSHARES INC,Director,Charles W Thomas,Director,The Citizens Bank,2019,Retired (banker),
CITIZENS BANCSHARES INC,Director-Secretary,Lisa S Cochran,Director & President,The Citizens Bank,2019,,
CITIZENS BANCSHARES INC,Director-Secretary,Lisa S Cochran,Owner,The Citizens Bank,2019,,
CITIZENS BANCSHARES INC,Director,Stephen R Barnette,Director,The Citizens Bank,2019,Business Owner (Furniture),
CITIZENS BANCSHARES INC,Director,Keith H Glover,Director,The Citizens Bank,2019,Farm Manager/Cattle Farmer,
CITIZENS BANCSHARES INC,"Director-Citizens BancShares,Director-The Citizens Bank",James Acker Jr.,,,2020,Cattle Farmer,
CITIZENS BANCSHARES INC,"Director & Chairman Citizens BancShares Inc,Director & Chairman The Citizens Bank",John C Jay Jr,,,2020,Chairman of Utilities Board City of Greensboro,
CITIZENS BANCSHARES INC,"Director-Citizens BancShares,Director-The Citizens Bank",Donald Wedgworth,,,2020,Fish Buyer,
CITIZENS BANCSHARES INC,"Director Citizens BancShares Inc.,Director The Citizens Bank",Charles W Thomas,,,2020,Retired (banker),
CITIZENS BANCSHARES INC,"Director-Secretary Citizens BancShares,Director & President The Citizens Bank",Lisa S Cochran,,,2020,,
CITIZENS BANCSHARES INC,"Director-Citizens BancShares,Director-The Citizens Bank",Stephen R Barnette,Owner,,2020,Business Owner (Furniture),
CITIZENS BANCSHARES INC,"Director-Citizens BancShares,Director-The Citizens Bank",Keith H Glover,,,2020,Farm Manager/Cattle Farmer,
