Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year
"BBVA Compass Bancshares,Inc.""""",Director,Fernando Gutierrez Junquera,n/a,BBVA Bancomer (Mexico),2015
"BBVA Compass Bancshares,Inc.""""",Director,Glen E. Roney,Director,Compass Bank,2015
"BBVA Compass Bancshares,Inc.""""",Director,Max Mario Yzaguirre,Director,Compass Bank,2015
"BBVA Compass Bancshares,Inc.""""",Director,Shelaghmichael Brown,Director,Weingarten Realty,2015
"BBVA Compass Bancshares,Inc.""""",Director,Jose Maria Garcia Meyer-Dohner,Director,Compass Bank,2015
"BBVA Compass Bancshares,Inc.""""",Director,Guillermo F. Trevino,Owner,Strategic Med-Tech,2015
"BBVA Compass Bancshares,Inc.""""",Director,Lee Vardaman,Director,"Dallas Capital Bank,N.A.""""",2015
"BBVA Compass Bancshares,Inc.""""",Director,Jorge Saenz-Azcunaga Carranza,n/a,Türkiye Garanti Bankasi A.S. Board (Turkey),2015
"BBVA Compass Bancshares,Inc.""""",Senior Executive Vice President,Javier Hernandez,Senior Executive Vice President,Compass Bank,2015
"BBVA Compass Bancshares,Inc.""""",Senior Executive Vice President,Kirk Pressley,Senior Executive Vice President,Compass Bank,2015
"BBVA Compass Bancshares,Inc.""""",Senior Executive Vice President,B. Shane Clanton,Senior Executive Vice President,Compass Bank,2015
"BBVA Compass Bancshares,Inc.""""",Senior Executive Vice President,Gabriel Sanchez Iniesta,Senior Executive Vice President,Compass Bank,2015
"BBVA Compass Bancshares,Inc.""""",Senior Executive Vice President,Rosilyn Houston,Senior Executive Vice President,Compass Bank,2015
"BBVA Compass Bancshares,Inc.""""",Executive Vice President,Adrian Garrido Herrera,Executive Vice President,Compass Bank,2015
"BBVA Compass Bancshares,Inc.""""",n/a,"Banco Bilbao Vizcaya Argentaria,S.A.""""",n/a,n/a,2015
"BBVA Compass Bancshares,Inc.""""",Senior Executive Vice President,Rafael Bustillo,Senior Executive Vice President,Compass Bank,2015
"BBVA Compass Bancshares,Inc.""""",n/a,Juan Pablo Jimeno Moreno,n/a,n/a,2015
"BBVA Compass Bancshares,Inc.""""",Senior Executive Vice President,Jose Olalla,Senior Executive Vice President,Compass Bank,2015
"BBVA Compass Bancshares,Inc.""""",n/a,David Powell,n/a,n/a,2015
"BBVA Compass Bancshares,Inc.""""","Director,President and Chief Executive Officer""""",Onur Genç,"Director,President and Chief Executive Officer""""",Compass Bank,2016
"BBVA Compass Bancshares,Inc.""""",Non-Executive Chairman of the Board,Manuel Sanchez Rodriguez,Non-Executive Chairman of the Board,"Whitefish Amigos,LLC""""",2016
"BBVA Compass Bancshares,Inc.""""",Vice Chairman of the Board,William Helms,Vice Chairman of the Board,Compass Bank,2016
"BBVA Compass Bancshares,Inc.""""",Director,Charles E. McMahen,Owner,2S Ranch,2016
"BBVA Compass Bancshares,Inc.""""",Director,J. Terry Strange,"Retired,Former Vice Chairman""""",New Jersey Resources Corporation,2016
"BBVA Compass Bancshares,Inc.""""",Director,"Eduardo Aguirre,Jr.""""",Former United States Ambassador,"Atlantic Partners Group,LLC""""",2016
"BBVA Compass Bancshares,Inc.""""",Director,Fernando Gutierrez Junquera,Advisor to the Chairman and CEO,BBVA Bancomer (Mexico),2016
"BBVA Compass Bancshares,Inc.""""",Director,Max Mario Yzaguirre,Business Executive,"The Yzaguirre Group,LLC""""",2016
"BBVA Compass Bancshares,Inc.""""",Director,Sheleghmichael Brown,"Retired,Former Head of Retail Banking""""",Weingarten Realty,2016
"BBVA Compass Bancshares,Inc.""""",Director,Guillermo F. Trevino,President,Southern Distributing Co.,2016
"BBVA Compass Bancshares,Inc.""""",Director,Lee Vardaman,Retired,"Park Cities Financial Group,Inc.""""",2016
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Risk Officer""""",Javier Hernandez,n/a,n/a,2016
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Financial Officer""""",Kirk Pressley,n/a,"Barrett Automotive,LLC""""",2016
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,General Council and Secretary""""",B. Shane Clanton,n/a,"Grace for All: Training and Benevolence Center for the Children of Ethiopia,Inc.""""",2016
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Information Officer""""",Gabriel Sanchez Iniesta,n/a,n/a,2016
"BBVA Compass Bancshares,Inc.""""","Director,President and Chief Executive Officer""""",Onur Genç,"Director,President and Chief Executive Officer""""",Compass Bank,2017
"BBVA Compass Bancshares,Inc.""""",Non-Executive Chairman of the Board,J. Terry Strange,Non-Executive Chairman of the Board,Compass Bank,2017
"BBVA Compass Bancshares,Inc.""""",Vice Chairman of the Board,William Helms,Vice Chairman of the Board,Compass Bank,2017
"BBVA Compass Bancshares,Inc.""""",Director,Charles E. McMahen,Director,Compass Bank,2017
"BBVA Compass Bancshares,Inc.""""",Director,"Eduardo Aguirre,Jr.""""",Director,Compass Bank,2017
"BBVA Compass Bancshares,Inc.""""",Director,Fernando Gutierrez Junquera,"Advisor to the Chairman,BBVA Group""""",BBVA Bancomer (Mexico),2017
"BBVA Compass Bancshares,Inc.""""",Director,Mario Max Yzaguirre,Business Executive,Compass Bank,2017
"BBVA Compass Bancshares,Inc.""""",Director,Shelaghmichael Brown,Director,Compass Bank,2017
"BBVA Compass Bancshares,Inc.""""",Director,Guillermo F. Trevino,Director,Compass Bank,2017
"BBVA Compass Bancshares,Inc.""""",Director,Jorge Saenz-Azcunaga,"Executive Officer - Country Monitoring,BBVA Group""""",BBVA Bancomer (Mexico),2017
"BBVA Compass Bancshares,Inc.""""",Director,Lee Vardaman,Director,Compass Bank,2017
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Risk Officer""""",Javier Hernandez,"Senior Executive Vice President,Chief Risk Officer""""",Compass Bank,2017
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Financial Officer""""",Kirk Pressley,"Senior Executive Vice President,Chief Financial Officer""""",Compass Bank,2017
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,General Counsel and Secretary""""",B. Shane Clanton,"Senior Executive Vice President,General Counsel and Secretary""""",Compass Bank,2017
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Talent & Culture Executive""""",Rosilyn Houston,"Senior Executive Vice President,Chief Talent & Culture Executive""""",Compass Bank,2017
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Operating Officer""""",Rafael Bustillo,"Senior Executive Vice President,Chief Operating Officer""""",Compass Bank,2017
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Head of Business Development""""",Jose Olalla Hevia,"Senior Executive Vice President,Head of Business Development""""",Compass Bank,2017
"BBVA Compass Bancshares,Inc.""""","Executive Vice President,Chief Audit Executive and General Auditor""""",Luis de la Fuente,"Executive Vice President,Chief Audit Executive and General Auditor""""",Compass Bank,2017
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Information Officer""""",Jorge Ortiz,"Senior Executive Vice President,Chief Information Officer""""",Compass Bank,2017
"BBVA Compass Bancshares,Inc.""""",n/a,"Banco Bilbao Vizcaya Argentaria,S.A.""""",n/a,n/a,2017
"BBVA Compass Bancshares,Inc.""""","Director,President and Chief Executive Officer""""",Onur Genç,"Director,President and Chief Executive Officer""""",Compass Bank,2018
"BBVA Compass Bancshares,Inc.""""",Non-Executive Chairman of the Board,J. Terry Strange,Non-Executive Chairman of the Board,Compass Bank,2018
"BBVA Compass Bancshares,Inc.""""",Vice Chairman of the Board,William Helms,Vice Chairman of the Board,Compass Bank,2018
"BBVA Compass Bancshares,Inc.""""",Director,Charles E. McMahen,Director,Compass Bank,2018
"BBVA Compass Bancshares,Inc.""""",Director,"Eduardo Aguirre,Jr.""""",Director,Compass Bank,2018
"BBVA Compass Bancshares,Inc.""""",Director,Fernando Gutierrez Junquera,None,BBVA Bancomer (Mexico),2018
"BBVA Compass Bancshares,Inc.""""",Director,Mario Max Yzaguirre,Director,Compass Bank,2018
"BBVA Compass Bancshares,Inc.""""",Director,Shelaghmichael Brown,Director,Weingarten Realty,2018
"BBVA Compass Bancshares,Inc.""""",Director,Guillermo F. Trevino,Director,Compass Bank,2018
"BBVA Compass Bancshares,Inc.""""",Director,Lee Vardaman,Director,Compass Bank,2018
"BBVA Compass Bancshares,Inc.""""",Executive Officer - Country Monitoring,Jorge Saenz-Azcunaga,Director,BBVA Bancomer (Mexico),2018
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Risk Officer""""",Javier Hernandez,"Senior Executive Vice President,Chief Risk Officer""""",Compass Bank,2018
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Financial Officer""""",Kirk Pressley,"Senior Executive Vice President,Chief Financial Officer""""",Compass Bank,2018
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,General Counsel and Secretary""""",B. Shane Clanton,"Senior Executive Vice President,General Counsel and Secretary""""",Compass Bank,2018
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Talent & Culture Executive""""",Rosilyn Houston,"Senior Executive Vice President,Chief Talent & Culture Executive""""",Compass Bank,2018
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Operating Officer""""",Rafael Bustillo,"Senior Executive Vice President,Chief Operating Officer""""",Compass Bank,2018
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Head of Business Development""""",Jose Olalla Hevia,"Senior Executive Vice President,Head of Business Development""""",Compass Bank,2018
"BBVA Compass Bancshares,Inc.""""","Executive Vice President,Chief Audit Executive and General Auditor""""",Luis de la Fuente,"Executive Vice President,Chief Audit Executive and General Auditor""""",Compass Bank,2018
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Information Officer""""",Jorge Ortiz,"Senior Executive Vice President,Chief Information Officer""""",Compass Bank,2018
"BBVA Compass Bancshares,Inc.""""",n/a,"Banco Bilbao Vizcaya Argentaria,S.A.""""",n/a,n/a,2018
"BBVA USA Bancshares,Inc.""""","Director,President and Chief Executive Officer""""",Javier Rodriguez Soler,"Director,President and Chief Executive Officer""""",BBVA USA,2019
"BBVA USA Bancshares,Inc.""""",Non-Executive Chairman of the Board,J. Tery Strange,n/a,S&S Partners,2019
"BBVA USA Bancshares,Inc.""""",Vice Chairman of the Board,William Helms,n/a,BBVA USA,2019
"BBVA USA Bancshares,Inc.""""",Director,Onur Genç,"CEO,BBVA Group""""",BBVA Group,2019
"BBVA USA Bancshares,Inc.""""",Director,"Eduardo Aguirre,Jr.""""",Chairman and CEO,"Atlantic Partners Group,LLC""""",2019
"BBVA USA Bancshares,Inc.""""",Director,Juan Asua Madariaga,n/a,"Pensil de Pomares,S.L.""""",2019
"BBVA USA Bancshares,Inc.""""",Director,Shelaghmichael Brown,n/a,Weingarten Realty,2019
"BBVA USA Bancshares,Inc.""""",Director,Charles E. McMahen,Rancher,2S Ranch - Sole Proprietorship,2019
"BBVA USA Bancshares,Inc.""""",Director,Jorge Saenz-Azcunaga,Executive Officer - Country Monitoring,BBVA Group,2019
"BBVA USA Bancshares,Inc.""""",Director,Mario Max Yzaguirre,Business Executive,"The Yzaguirre Group,LLC""""",2019
"BBVA USA Bancshares,Inc.""""",Director,Guillermo F. Trevino,President,Southern Distributing Co.,2019
"BBVA USA Bancshares,Inc.""""",Director,Lee Vardaman,Retired,n/a,2019
"BBVA USA Bancshares,Inc.""""","Senior Executive Vice President,Chief Operating Officer""""",Rafael Bustillo,n/a,n/a,2019
"BBVA USA Bancshares,Inc.""""","Senior Executive Vice President,General Counsel and Secretary""""",B. Shane Clanton,n/a,"PCB Coridos,LLC""""",2019
"BBVA USA Bancshares,Inc.""""","Senior Executive Vice President,Chief Risk Officer""""",Ignacio Carnicero,n/a,n/a,2019
"BBVA USA Bancshares,Inc.""""","Senior Executive Vice President,Chief Talent & Culture Executive""""",Rosilyn Houston,n/a,n/a,2019
"BBVA USA Bancshares,Inc.""""","Senior Executive Vice President,Chief Financial Officer""""",Kirk Pressley,LLC Member,"Barrett Automotive,LLC""""",2019
"BBVA USA Bancshares,Inc.""""","Senior Executive Vice President,Head of Business Development""""",Jose Olalla Hevia,n/a,n/a,2019
"BBVA USA Bancshares,Inc.""""","Director,President and Chief Executive Officer""""",Javier Rodriguez Soler,n/a,None,2020
"BBVA USA Bancshares,Inc.""""",Non-Executive Chairman of the Board,J. Terry Strange,n/a,S&S Partners,2020
"BBVA USA Bancshares,Inc.""""",Vice Chairman of the Board,William Helms,n/a,n/a,2020
"BBVA USA Bancshares,Inc.""""",Director,Onur Genç,CEO,BBVA Group,2020
"BBVA USA Bancshares,Inc.""""",Director,"Eduardo Aguirre,Jr.""""",Former United States Ambassador to the Kingdom of Spain and the Principality of Andorra,"Atlantic Partners Group,LLC""""",2020
"BBVA USA Bancshares,Inc.""""",Director,Juan Asua Madariaga,Former Head of Corporate & Investment Banking,"Pensil de Pomares,S.L.""""",2020
"BBVA USA Bancshares,Inc.""""",Director,Shelaghmichael Brown,n/a,Weingarten Realty,2020
"BBVA USA Bancshares,Inc.""""",Director,Charles E. McMahen,Rancher,2S Ranch - Sole Proprietorship,2020
"BBVA USA Bancshares,Inc.""""",Director,Jorge Saenz-Azcunaga,Executive Officer - Country Monitoring,BBVA Bancomer (Mexico),2020
"BBVA USA Bancshares,Inc.""""",Director,Mario Max Yzaguirre,Business Executive,"The Yzaguirre Group,LLC""""",2020
"BBVA USA Bancshares,Inc.""""",Director,Carin Marcy Barth,Co-Founder and President,"LB Capital,Inc.""""",2020
"BBVA USA Bancshares,Inc.""""",Director,Lee Vardaman,Retired,n/a,2020
"BBVA USA Bancshares,Inc.""""","Senior Executive Vice President,Chief Operating Officer""""",Rafael Bustillo,n/a,n/a,2020
"BBVA USA Bancshares,Inc.""""","Senior Executive Vice President,General Counsel and Secretary""""",B. Shane Clanton,n/a,"Grace for All: Training and Benevolence Center for the Children of Ethiopia,Inc.""""",2020
"BBVA USA Bancshares,Inc.""""","Senior Executive Vice President,Chief Risk Officer""""",Ignacio Carnicero,n/a,n/a,2020
"BBVA USA Bancshares,Inc.""""","Senior Executive Vice President,Chief Talent & Culture Executive""""",Rosilyn Houston,n/a,n/a,2020
"BBVA USA Bancshares,Inc.""""","Senior Executive Vice President,Chief Financial Officer""""",Kirk Pressley,n/a,"CAAASE Inc.,LLC""""",2020
"BBVA USA Bancshares,Inc.""""","Senior Executive Vice President,Head of Business Development""""",Jose Olalla Hevia,n/a,n/a,2020
"BBVA USA Bancshares,Inc.""""","Executive Vice President,Chief Audit Executive and General Auditor""""",Luis de la Fuente,n/a,n/a,2020
"BBVA USA Bancshares,Inc.""""","Senior Executive Vice President,Chief Information Officer""""",Kevin McMahon,n/a,n/a,2020
"BBVA Compass Bancshares,Inc.""""","Chairman of the Board,President""","and Chief Executive Officer"",Manuel Sanchez Rodriguez""","Chairman of the Board,President""","and Chief Executive Officer"",Compass Bank""",2014
"BBVA Compass Bancshares,Inc.""""",Vice Chairman of the Board,William Holms,Vice Chairman of the Board,Compass Bank,2014
"BBVA Compass Bancshares,Inc.""""",Director,Raul Santoro de Mattos Almeida,n/a,BBVA Bancomer (Mexico),2014
"BBVA Compass Bancshares,Inc.""""",Director,Charles E. McMahen,Owner,2S Ranch Sole Proprietorship,2014
"BBVA Compass Bancshares,Inc.""""",Director,J. Terry Strange,"Retired,Former Vice Chairman""","KPMG"",New Jersey Resources Corporation""",2014
"BBVA Compass Bancshares,Inc.""""",Director,"Eduardo Aguirre,Jr.""""",Chairman and CEO,"Atlantic Partners Group,LLC""""",2014
"BBVA Compass Bancshares,Inc.""""",Director,Fernando Gutierrez Junquera,"Advisor to the Chairman and CEO,BBVA Group""""",BBVA Bancomer (Mexico),2014
"BBVA Compass Bancshares,Inc.""""",Director,Glen E. Roney,Trustee,Scott & White Healthcare,2014
"BBVA Compass Bancshares,Inc.""""",Director,Max Mario Yzaguirre,President,"The Yzaguirre Group,LLC""""",2014
"BBVA Compass Bancshares,Inc.""""",Director,Shelaghmichael Brown,Director,Weingarten Realty,2014
"BBVA Compass Bancshares,Inc.""""",Senior Executive Vice President. Chief Operating Officer,Rafael Bustillo,n/a,n/a,2014
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,General Counsel and Secretary""""",B. Shane Clanton,n/a,n/a,2014
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Digital Bank Officer""""",Jeff Dennes,n/a,n/a,2014
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Information Officer""""",Gabriel Sanchez Iniesta,n/a,n/a,2014
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Risk Officer""""",Javier Hernandez,n/a,n/a,2014
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Human Resources Executive""""",James C. Heslop,n/a,n/a,2014
"BBVA Compass Bancshares,Inc.""""","Senior Executive Vice President,Chief Financial Officer""""",Angel Reglero,n/a,n/a,2014
"BBVA Compass Bancshares,Inc.""""","Executive Vice President,Chief Audit Executive""""",Adrian Garrido,n/a,n/a,2014
"BBVA Compass Bancshares,Inc.""""",Co-Head of U.S. Corporate & Investment Banking and Head of Global Markets,Juan Pablo Jimeno Moreno,n/a,n/a,2014
"BBVA Compass Bancshares,Inc.""""",Co-Head of U.S. Corporate & Investment Banking and Head of U.S. Global Clients,David Powell,n/a,n/a,2014
"BBVA Compass Bancshares,Inc.""""",n/a,Lee Vardaman,Retired,n/a,2014
"BCI FINANCIAL GROUP,INC.""""",Director & General Manager,Jorge Gonzalez,n/a,City National Bank,2015
